Date,Close,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
2016/09/28,41200,50,+0.12,6002,6.86,-,-,29377,1.40,500,1.21
2016/09/29,40200,-1000,-2.43,6002,6.70,-,-,29377,1.37,500,1.24
2016/09/30,40200,0,0.00,6002,6.70,-,-,29377,1.37,500,1.24
2016/10/04,41800,1600,+3.98,6002,6.96,-,-,29377,1.42,500,1.20
2016/10/05,42600,800,+1.91,6002,7.10,-,-,29377,1.45,500,1.17
2016/10/06,42550,-50,-0.12,6002,7.09,-,-,29377,1.45,500,1.18
2016/10/07,42200,-350,-0.82,6002,7.03,-,-,29377,1.44,500,1.18
2016/10/10,41300,-900,-2.13,6002,6.88,-,-,29377,1.41,500,1.21
2016/10/11,41300,0,0.00,6002,6.88,-,-,29377,1.41,500,1.21
2016/10/12,41250,-50,-0.12,6002,6.87,-,-,29377,1.40,500,1.21
2016/10/13,40950,-300,-0.73,6002,6.82,-,-,29377,1.39,500,1.22
2016/10/14,41550,600,+1.47,6002,6.92,-,-,29377,1.41,500,1.20
2016/10/17,42300,750,+1.81,6002,7.05,-,-,29377,1.44,500,1.18
2016/10/18,41650,-650,-1.54,6002,6.94,-,-,29377,1.42,500,1.20
2016/10/19,40050,-1600,-3.84,6002,6.67,-,-,29377,1.36,500,1.25
2016/10/20,40050,0,0.00,6002,6.67,-,-,29377,1.36,500,1.25
2016/10/21,40950,900,+2.25,6002,6.82,-,-,29377,1.39,500,1.22
2016/10/24,40150,-800,-1.95,6002,6.69,-,-,29377,1.37,500,1.25
2016/10/25,41050,900,+2.24,6002,6.84,-,-,29377,1.40,500,1.22
2016/10/26,42900,1850,+4.51,6002,7.15,-,-,29377,1.46,500,1.17
2016/10/27,43000,100,+0.23,6002,7.16,-,-,29377,1.46,500,1.16
2016/10/28,42450,-550,-1.28,6002,7.07,-,-,29377,1.45,500,1.18
2016/10/31,41000,-1450,-3.42,6002,6.83,-,-,29377,1.40,500,1.22
2016/11/01,42000,1000,+2.44,6002,7.00,-,-,29377,1.43,500,1.19
2016/11/02,41000,-1000,-2.38,6002,6.83,-,-,29377,1.40,500,1.22
2016/11/03,41150,150,+0.37,6002,6.86,-,-,29377,1.40,500,1.22
2016/11/04,41200,50,+0.12,6002,6.86,-,-,29377,1.40,500,1.21
2016/11/07,41500,300,+0.73,6002,6.91,-,-,29377,1.41,500,1.20
2016/11/08,41500,0,0.00,6002,6.91,-,-,29377,1.41,500,1.20
2016/11/09,39650,-1850,-4.46,6002,6.61,-,-,29377,1.35,500,1.26
2016/11/10,41000,1350,+3.40,6002,6.83,-,-,29377,1.40,500,1.22
2016/11/11,39850,-1150,-2.80,6002,6.64,-,-,29377,1.36,500,1.25
2016/11/14,39700,-150,-0.38,6002,6.61,-,-,29377,1.35,500,1.26
2016/11/15,39700,0,0.00,6002,6.61,-,-,29377,1.35,500,1.26
2016/11/16,40850,1150,+2.90,6002,6.81,-,-,29377,1.39,500,1.22
2016/11/17,41900,1050,+2.57,6002,6.98,-,-,29377,1.43,500,1.19
2016/11/18,42000,100,+0.24,6002,7.00,-,-,29377,1.43,500,1.19
2016/11/21,40750,-1250,-2.98,6002,6.79,-,-,29377,1.39,500,1.23
2016/11/22,42700,1950,+4.79,6002,7.11,-,-,29377,1.45,500,1.17
2016/11/23,43050,350,+0.82,6002,7.17,-,-,29377,1.47,500,1.16
2016/11/24,42650,-400,-0.93,6002,7.11,-,-,29377,1.45,500,1.17
2016/11/25,42600,-50,-0.12,6002,7.10,-,-,29377,1.45,500,1.17
2016/11/28,42600,0,0.00,6002,7.10,-,-,29377,1.45,500,1.17
2016/11/29,42400,-200,-0.47,6002,7.06,-,-,29377,1.44,500,1.18
2016/11/30,42900,500,+1.18,6002,7.15,-,-,29377,1.46,500,1.17
2016/12/01,44200,1300,+3.03,6002,7.36,-,-,29377,1.50,500,1.13
2016/12/02,44400,200,+0.45,6002,7.40,-,-,29377,1.51,500,1.13
2016/12/05,44400,0,0.00,6002,7.40,-,-,29377,1.51,500,1.13
2016/12/06,45200,800,+1.80,6002,7.53,-,-,29377,1.54,500,1.11
2016/12/07,45250,50,+0.11,6002,7.54,-,-,29377,1.54,500,1.10
2016/12/08,46250,1000,+2.21,6002,7.71,-,-,29377,1.57,500,1.08
2016/12/09,45500,-750,-1.62,6002,7.58,-,-,29377,1.55,500,1.10
2016/12/12,45300,-200,-0.44,6002,7.55,-,-,29377,1.54,500,1.10
2016/12/13,44950,-350,-0.77,6002,7.49,-,-,29377,1.53,500,1.11
2016/12/14,45850,900,+2.00,6002,7.64,-,-,29377,1.56,500,1.09
2016/12/15,45600,-250,-0.55,6002,7.60,-,-,29377,1.55,500,1.10
2016/12/16,46400,800,+1.75,6002,7.73,-,-,29377,1.58,500,1.08
2016/12/19,45150,-1250,-2.69,6002,7.52,-,-,29377,1.54,500,1.11
2016/12/20,45150,0,0.00,6002,7.52,-,-,29377,1.54,500,1.11
2016/12/21,45000,-150,-0.33,6002,7.50,-,-,29377,1.53,500,1.11
2016/12/22,45500,500,+1.11,6002,7.58,-,-,29377,1.55,500,1.10
2016/12/23,46300,800,+1.76,6002,7.71,-,-,29377,1.58,500,1.08
2016/12/26,45650,-650,-1.40,6002,7.61,-,-,29377,1.55,500,1.10
2016/12/27,45650,0,0.00,6002,7.61,-,-,29377,1.55,500,1.10
2016/12/28,45350,-300,-0.66,6002,7.56,-,-,29377,1.54,500,1.10
2016/12/29,44700,-650,-1.43,6002,7.45,-,-,29377,1.52,500,1.12
2017/01/02,45800,1100,+2.46,6002,7.63,-,-,29377,1.56,500,1.09
2017/01/03,47250,1450,+3.17,6002,7.87,-,-,29377,1.61,500,1.06
2017/01/04,46500,-750,-1.59,6002,7.75,-,-,29377,1.58,500,1.08
2017/01/05,46950,450,+0.97,6002,7.82,-,-,29377,1.60,500,1.06
2017/01/06,48000,1050,+2.24,6002,8.00,-,-,29377,1.63,500,1.04
2017/01/09,49550,1550,+3.23,6002,8.26,-,-,29377,1.69,500,1.01
2017/01/10,49750,200,+0.40,6002,8.29,-,-,29377,1.69,500,1.01
2017/01/11,51600,1850,+3.72,6002,8.60,-,-,29377,1.76,500,0.97
2017/01/12,50600,-1000,-1.94,6002,8.43,-,-,29377,1.72,500,0.99
2017/01/13,50300,-300,-0.59,6002,8.38,-,-,29377,1.71,500,0.99
2017/01/16,49300,-1000,-1.99,6002,8.21,-,-,29377,1.68,500,1.01
2017/01/17,49300,0,0.00,6002,8.21,-,-,29377,1.68,500,1.01
2017/01/18,48850,-450,-0.91,6002,8.14,-,-,29377,1.66,500,1.02
2017/01/19,49600,750,+1.54,6002,8.26,-,-,29377,1.69,500,1.01
2017/01/20,49150,-450,-0.91,6002,8.19,-,-,29377,1.67,500,1.02
2017/01/23,50800,1650,+3.36,6002,8.46,-,-,29377,1.73,500,0.98
2017/01/24,51600,800,+1.57,6002,8.60,-,-,29377,1.76,500,0.97
2017/01/25,51700,100,+0.19,6002,8.61,-,-,29377,1.76,500,0.97
2017/01/26,53300,1600,+3.09,6002,8.88,-,-,29377,1.81,500,0.94
2017/01/31,53700,400,+0.75,6002,8.95,-,-,29377,1.83,500,0.93
2017/02/01,54000,300,+0.56,6002,9.00,-,-,29377,1.84,500,0.93
2017/02/02,52800,-1200,-2.22,6002,8.80,-,-,29377,1.80,500,0.95
2017/02/03,53700,900,+1.70,6002,8.95,-,-,29377,1.83,500,0.93
2017/02/06,53700,0,0.00,6002,8.95,-,-,29377,1.83,500,0.93
2017/02/07,53300,-400,-0.74,6002,8.88,-,-,29377,1.81,500,0.94
2017/02/08,54600,1300,+2.44,6002,9.10,-,-,29377,1.86,500,0.92
2017/02/09,52700,-1900,-3.48,6002,8.78,-,-,29377,1.79,500,0.95
2017/02/10,50000,-2700,-5.12,6002,8.33,-,-,29377,1.70,500,1.00
2017/02/13,50700,700,+1.40,6002,8.45,-,-,29377,1.73,500,0.99
2017/02/14,48450,-2250,-4.44,6002,8.07,-,-,29377,1.65,500,1.03
2017/02/15,47900,-550,-1.14,6002,7.98,-,-,29377,1.63,500,1.04
2017/02/16,49600,1700,+3.55,6002,8.26,-,-,29377,1.69,500,1.01
2017/02/17,50400,800,+1.61,6002,8.40,-,-,29377,1.72,500,0.99
2017/02/20,49900,-500,-0.99,6002,8.31,-,-,29377,1.70,500,1.00
2017/02/21,50900,1000,+2.00,6002,8.48,-,-,29377,1.73,500,0.98
2017/02/22,50600,-300,-0.59,6002,8.43,-,-,29377,1.72,500,0.99
2017/02/23,50200,-400,-0.79,6002,8.36,-,-,29377,1.71,500,1.00
2017/02/24,47500,-2700,-5.38,6002,7.91,-,-,29377,1.62,500,1.05
2017/02/27,46000,-1500,-3.16,6002,7.66,-,-,29377,1.57,500,1.09
2017/02/28,46700,700,+1.52,6002,7.78,-,-,29377,1.59,500,1.07
2017/03/02,47700,1000,+2.14,6002,7.95,-,-,29377,1.62,500,1.05
2017/03/03,47100,-600,-1.26,6002,7.85,-,-,29377,1.60,500,1.06
2017/03/06,49350,2250,+4.78,6002,8.22,-,-,29377,1.68,500,1.01
2017/03/07,48800,-550,-1.11,6002,8.13,-,-,29377,1.66,500,1.02
2017/03/08,48000,-800,-1.64,6002,8.00,-,-,29377,1.63,500,1.04
2017/03/09,48000,0,0.00,6002,8.00,-,-,29377,1.63,500,1.04
2017/03/10,49200,1200,+2.50,6002,8.20,-,-,29377,1.67,500,1.02
2017/03/13,51000,1800,+3.66,6002,8.50,-,-,29377,1.74,500,0.98
2017/03/14,50300,-700,-1.37,6002,8.38,-,-,29377,1.71,500,0.99
2017/03/15,48800,-1500,-2.98,6002,8.13,-,-,29377,1.66,500,1.02
2017/03/16,49150,350,+0.72,6002,8.19,-,-,29377,1.67,500,1.02
2017/03/17,46750,-2400,-4.88,6002,7.79,-,-,29377,1.59,500,1.07
2017/03/20,47600,850,+1.82,6002,7.93,-,-,29377,1.62,500,1.05
2017/03/21,47550,-50,-0.11,6002,7.92,-,-,29377,1.62,500,1.05
2017/03/22,48650,1100,+2.31,6002,8.11,-,-,29377,1.66,500,1.03
2017/03/23,48450,-200,-0.41,6002,8.07,-,-,29377,1.65,500,1.03
2017/03/24,49500,1050,+2.17,6002,8.25,-,-,29377,1.68,500,1.01
2017/03/27,50700,1200,+2.42,6002,8.45,-,-,29377,1.73,500,0.99
2017/03/28,50800,100,+0.20,6002,8.46,-,-,29377,1.73,500,0.98
2017/03/29,51300,500,+0.98,6002,8.55,-,-,29377,1.75,500,0.97
2017/03/30,50900,-400,-0.78,6002,8.48,-,-,29377,1.73,500,0.98
2017/03/31,50500,-400,-0.79,6002,8.41,-,-,29377,1.72,500,0.99
2017/04/03,51800,1300,+2.57,6002,8.63,-,-,29377,1.76,500,0.97
2017/04/04,51000,-800,-1.54,6002,8.50,-,-,29377,1.74,500,0.98
2017/04/05,50300,-700,-1.37,6002,8.38,-,-,29377,1.71,500,0.99
2017/04/06,49400,-900,-1.79,6002,8.23,-,-,29377,1.68,500,1.01
2017/04/07,49800,400,+0.81,6002,8.30,-,-,29377,1.70,500,1.00
2017/04/10,49000,-800,-1.61,6002,8.16,-,-,29377,1.67,500,1.02
2017/04/11,48850,-150,-0.31,6002,8.14,-,-,29377,1.66,500,1.02
2017/04/12,49000,150,+0.31,6002,8.16,-,-,29377,1.67,500,1.02
2017/04/13,49750,750,+1.53,6002,8.29,-,-,29377,1.69,500,1.01
2017/04/14,49800,50,+0.10,6002,8.30,-,-,29377,1.70,500,1.00
2017/04/17,49200,-600,-1.20,6002,8.20,-,-,29377,1.67,500,1.02
2017/04/18,50200,1000,+2.03,6002,8.36,-,-,29377,1.71,500,1.00
2017/04/19,49850,-350,-0.70,6002,8.31,-,-,29377,1.70,500,1.00
2017/04/20,51400,1550,+3.11,6002,8.56,-,-,29377,1.75,500,0.97
2017/04/21,52000,600,+1.17,6002,8.66,-,-,29377,1.77,500,0.96
2017/04/24,52400,400,+0.77,6002,8.73,-,-,29377,1.78,500,0.95
2017/04/25,52400,0,0.00,6002,8.73,-,-,29377,1.78,500,0.95
2017/04/26,53700,1300,+2.48,6002,8.95,-,-,29377,1.83,500,0.93
2017/04/27,53600,-100,-0.19,6002,8.93,-,-,29377,1.82,500,0.93
2017/04/28,54000,400,+0.75,6002,9.00,-,-,29377,1.84,500,0.93
2017/05/02,55400,1400,+2.59,4184,13.24,-,-,32990,1.68,600,1.08
2017/05/04,55900,500,+0.90,4184,13.36,-,-,32990,1.69,600,1.07
2017/05/08,56900,1000,+1.79,4184,13.60,-,-,32990,1.72,600,1.05
2017/05/10,55600,-1300,-2.28,4184,13.29,-,-,32990,1.69,600,1.08
2017/05/11,56400,800,+1.44,4184,13.48,-,-,32990,1.71,600,1.06
2017/05/12,55300,-1100,-1.95,4184,13.22,-,-,32990,1.68,600,1.08
2017/05/15,55600,300,+0.54,4184,13.29,-,-,32990,1.69,600,1.08
2017/05/16,55300,-300,-0.54,4184,13.22,-,-,32990,1.68,600,1.08
2017/05/17,54700,-600,-1.08,4184,13.07,-,-,32990,1.66,600,1.10
2017/05/18,55700,1000,+1.83,4184,13.31,-,-,32990,1.69,600,1.08
2017/05/19,54200,-1500,-2.69,4184,12.95,-,-,32990,1.64,600,1.11
2017/05/22,56000,1800,+3.32,4184,13.38,-,-,32990,1.70,600,1.07
2017/05/23,55100,-900,-1.61,4184,13.17,-,-,32990,1.67,600,1.09
2017/05/24,55800,700,+1.27,4184,13.34,-,-,32990,1.69,600,1.08
2017/05/25,55800,0,0.00,4184,13.34,-,-,32990,1.69,600,1.08
2017/05/26,57100,1300,+2.33,4184,13.65,-,-,32990,1.73,600,1.05
2017/05/29,57900,800,+1.40,4184,13.84,-,-,32990,1.76,600,1.04
2017/05/30,57400,-500,-0.86,4184,13.72,-,-,32990,1.74,600,1.05
2017/05/31,57000,-400,-0.70,4184,13.62,-,-,32990,1.73,600,1.05
2017/06/01,56400,-600,-1.05,4184,13.48,-,-,32990,1.71,600,1.06
2017/06/02,57100,700,+1.24,4184,13.65,-,-,32990,1.73,600,1.05
2017/06/05,56100,-1000,-1.75,4184,13.41,-,-,32990,1.70,600,1.07
2017/06/07,56500,400,+0.71,4184,13.50,-,-,32990,1.71,600,1.06
2017/06/08,56700,200,+0.35,4184,13.55,-,-,32990,1.72,600,1.06
2017/06/09,58300,1600,+2.82,4184,13.93,-,-,32990,1.77,600,1.03
2017/06/12,57500,-800,-1.37,4184,13.74,-,-,32990,1.74,600,1.04
2017/06/13,58800,1300,+2.26,4184,14.05,-,-,32990,1.78,600,1.02
2017/06/14,59300,500,+0.85,4184,14.17,-,-,32990,1.80,600,1.01
2017/06/15,60600,1300,+2.19,4184,14.48,-,-,32990,1.84,600,0.99
2017/06/16,60500,-100,-0.17,4184,14.46,-,-,32990,1.83,600,0.99
2017/06/19,62800,2300,+3.80,4184,15.01,-,-,32990,1.90,600,0.96
2017/06/20,64000,1200,+1.91,4184,15.30,-,-,32990,1.94,600,0.94
2017/06/21,64800,800,+1.25,4184,15.49,-,-,32990,1.96,600,0.93
2017/06/22,65000,200,+0.31,4184,15.54,-,-,32990,1.97,600,0.92
2017/06/23,65000,0,0.00,4184,15.54,-,-,32990,1.97,600,0.92
2017/06/26,67500,2500,+3.85,4184,16.13,-,-,32990,2.05,600,0.89
2017/06/27,69200,1700,+2.52,4184,16.54,-,-,32990,2.10,600,0.87
2017/06/28,67200,-2000,-2.89,4184,16.06,-,-,32990,2.04,600,0.89
2017/06/29,68500,1300,+1.93,4184,16.37,-,-,32990,2.08,600,0.88
2017/06/30,67400,-1100,-1.61,4184,16.11,-,-,32990,2.04,600,0.89
2017/07/03,66300,-1100,-1.63,4184,15.85,-,-,32990,2.01,600,0.90
2017/07/04,65800,-500,-0.75,4184,15.73,-,-,32990,1.99,600,0.91
2017/07/05,68000,2200,+3.34,4184,16.25,-,-,32990,2.06,600,0.88
2017/07/06,68100,100,+0.15,4184,16.28,-,-,32990,2.06,600,0.88
2017/07/07,66600,-1500,-2.20,4184,15.92,-,-,32990,2.02,600,0.90
2017/07/10,67300,700,+1.05,4184,16.09,-,-,32990,2.04,600,0.89
2017/07/11,69000,1700,+2.53,4184,16.49,-,-,32990,2.09,600,0.87
2017/07/12,68900,-100,-0.14,4184,16.47,-,-,32990,2.09,600,0.87
2017/07/13,70600,1700,+2.47,4184,16.87,-,-,32990,2.14,600,0.85
2017/07/14,71100,500,+0.71,4184,16.99,-,-,32990,2.16,600,0.84
2017/07/17,71200,100,+0.14,4184,17.02,-,-,32990,2.16,600,0.84
2017/07/18,70800,-400,-0.56,4184,16.92,-,-,32990,2.15,600,0.85
2017/07/19,71000,200,+0.28,4184,16.97,-,-,32990,2.15,600,0.85
2017/07/20,71300,300,+0.42,4184,17.04,-,-,32990,2.16,600,0.84
2017/07/21,71200,-100,-0.14,4184,17.02,-,-,32990,2.16,600,0.84
2017/07/24,73000,1800,+2.53,4184,17.45,-,-,32990,2.21,600,0.82
2017/07/25,70400,-2600,-3.56,4184,16.83,-,-,32990,2.13,600,0.85
2017/07/26,66800,-3600,-5.11,4184,15.97,-,-,32990,2.02,600,0.90
2017/07/27,68400,1600,+2.40,4184,16.35,-,-,32990,2.07,600,0.88
2017/07/28,64600,-3800,-5.56,4184,15.44,-,-,32990,1.96,600,0.93
2017/07/31,66000,1400,+2.17,4184,15.77,-,-,32990,2.00,600,0.91
2017/08/01,65500,-500,-0.76,4184,15.65,-,-,32990,1.99,600,0.92
2017/08/02,68000,2500,+3.82,4184,16.25,-,-,32990,2.06,600,0.88
2017/08/03,65500,-2500,-3.68,4184,15.65,-,-,32990,1.99,600,0.92
2017/08/04,64000,-1500,-2.29,4184,15.30,-,-,32990,1.94,600,0.94
2017/08/07,64100,100,+0.16,4184,15.32,-,-,32990,1.94,600,0.94
2017/08/08,66300,2200,+3.43,4184,15.85,-,-,32990,2.01,600,0.90
2017/08/09,64200,-2100,-3.17,4184,15.34,-,-,32990,1.95,600,0.93
2017/08/10,64400,200,+0.31,4184,15.39,-,-,32990,1.95,600,0.93
2017/08/11,61400,-3000,-4.66,4184,14.67,-,-,32990,1.86,600,0.98
2017/08/14,65100,3700,+6.03,4184,15.56,-,-,32990,1.97,600,0.92
2017/08/16,66100,1000,+1.54,4184,15.80,-,-,32990,2.00,600,0.91
2017/08/17,66400,300,+0.45,4184,15.87,-,-,32990,2.01,600,0.90
2017/08/18,67000,600,+0.90,4184,16.01,-,-,32990,2.03,600,0.90
2017/08/21,67200,200,+0.30,4184,16.06,-,-,32990,2.04,600,0.89
2017/08/22,68200,1000,+1.49,4184,16.30,-,-,32990,2.07,600,0.88
2017/08/23,68000,-200,-0.29,4184,16.25,-,-,32990,2.06,600,0.88
2017/08/24,68100,100,+0.15,4184,16.28,-,-,32990,2.06,600,0.88
2017/08/25,68400,300,+0.44,4184,16.35,-,-,32990,2.07,600,0.88
2017/08/28,67900,-500,-0.73,4184,16.23,-,-,32990,2.06,600,0.88
2017/08/29,67600,-300,-0.44,4184,16.16,-,-,32990,2.05,600,0.89
2017/08/30,68500,900,+1.33,4184,16.37,-,-,32990,2.08,600,0.88
2017/08/31,68600,100,+0.15,4184,16.40,-,-,32990,2.08,600,0.87
2017/09/01,68700,100,+0.15,4184,16.42,-,-,32990,2.08,600,0.87
2017/09/04,68100,-600,-0.87,4184,16.28,-,-,32990,2.06,600,0.88
2017/09/05,69900,1800,+2.64,4184,16.71,-,-,32990,2.12,600,0.86
2017/09/06,71700,1800,+2.58,4184,17.14,-,-,32990,2.17,600,0.84
2017/09/07,71400,-300,-0.42,4184,17.07,-,-,32990,2.16,600,0.84
2017/09/08,72600,1200,+1.68,4184,17.35,-,-,32990,2.20,600,0.83
2017/09/11,73800,1200,+1.65,4184,17.64,-,-,32990,2.24,600,0.81
2017/09/12,74700,900,+1.22,4184,17.85,-,-,32990,2.26,600,0.80
2017/09/13,75700,1000,+1.34,4184,18.09,-,-,32990,2.29,600,0.79
2017/09/14,76800,1100,+1.45,4184,18.36,-,-,32990,2.33,600,0.78
2017/09/15,77200,400,+0.52,4184,18.45,-,-,32990,2.34,600,0.78
2017/09/18,79700,2500,+3.24,4184,19.05,-,-,32990,2.42,600,0.75
2017/09/19,79200,-500,-0.63,4184,18.93,-,-,32990,2.40,600,0.76
2017/09/20,80700,1500,+1.89,4184,19.29,-,-,32990,2.45,600,0.74
2017/09/21,83100,2400,+2.97,4184,19.86,-,-,32990,2.52,600,0.72
2017/09/22,83100,0,0.00,4184,19.86,-,-,32990,2.52,600,0.72
2017/09/25,86300,3200,+3.85,4184,20.63,-,-,32990,2.62,600,0.70
2017/09/26,82100,-4200,-4.87,4184,19.62,-,-,32990,2.49,600,0.73
2017/09/27,82400,300,+0.37,4184,19.69,-,-,32990,2.50,600,0.73
2017/09/28,83200,800,+0.97,4184,19.89,-,-,32990,2.52,600,0.72
2017/09/29,82900,-300,-0.36,4184,19.81,-,-,32990,2.51,600,0.72
2017/10/10,88700,5800,+7.00,4184,21.20,-,-,32990,2.69,600,0.68
2017/10/11,89100,400,+0.45,4184,21.30,-,-,32990,2.70,600,0.67
2017/10/12,88500,-600,-0.67,4184,21.15,-,-,32990,2.68,600,0.68
2017/10/13,86100,-2400,-2.71,4184,20.58,-,-,32990,2.61,600,0.70
2017/10/16,84200,-1900,-2.21,4184,20.12,-,-,32990,2.55,600,0.71
2017/10/17,83500,-700,-0.83,4184,19.96,-,-,32990,2.53,600,0.72
2017/10/18,80900,-2600,-3.11,4184,19.34,-,-,32990,2.45,600,0.74
2017/10/19,79000,-1900,-2.35,4184,18.88,-,-,32990,2.39,600,0.76
2017/10/20,81200,2200,+2.78,4184,19.41,-,-,32990,2.46,600,0.74
2017/10/23,84700,3500,+4.31,4184,20.24,-,-,32990,2.57,600,0.71
2017/10/24,81800,-2900,-3.42,4184,19.55,-,-,32990,2.48,600,0.73
2017/10/25,81700,-100,-0.12,4184,19.53,-,-,32990,2.48,600,0.73
2017/10/26,78700,-3000,-3.67,4184,18.81,-,-,32990,2.39,600,0.76
2017/10/27,78400,-300,-0.38,4184,18.74,-,-,32990,2.38,600,0.77
2017/10/30,79800,1400,+1.79,4184,19.07,-,-,32990,2.42,600,0.75
2017/10/31,82200,2400,+3.01,4184,19.65,-,-,32990,2.49,600,0.73
2017/11/01,85300,3100,+3.77,4184,20.39,-,-,32990,2.59,600,0.70
2017/11/02,83400,-1900,-2.23,4184,19.93,-,-,32990,2.53,600,0.72
2017/11/03,84400,1000,+1.20,4184,20.17,-,-,32990,2.56,600,0.71
2017/11/06,83500,-900,-1.07,4184,19.96,-,-,32990,2.53,600,0.72
2017/11/07,82400,-1100,-1.32,4184,19.69,-,-,32990,2.50,600,0.73
2017/11/08,83200,800,+0.97,4184,19.89,-,-,32990,2.52,600,0.72
2017/11/09,82400,-800,-0.96,4184,19.69,-,-,32990,2.50,600,0.73
2017/11/10,82000,-400,-0.49,4184,19.60,-,-,32990,2.49,600,0.73
2017/11/13,82300,300,+0.37,4184,19.67,-,-,32990,2.49,600,0.73
2017/11/14,83400,1100,+1.34,4184,19.93,-,-,32990,2.53,600,0.72
2017/11/15,82000,-1400,-1.68,4184,19.60,-,-,32990,2.49,600,0.73
2017/11/16,82500,500,+0.61,4184,19.72,-,-,32990,2.50,600,0.73
2017/11/17,83000,500,+0.61,4184,19.84,-,-,32990,2.52,600,0.72
2017/11/20,82100,-900,-1.08,4184,19.62,-,-,32990,2.49,600,0.73
2017/11/21,85000,2900,+3.53,4184,20.32,-,-,32990,2.58,600,0.71
2017/11/22,86800,1800,+2.12,4184,20.75,-,-,32990,2.63,600,0.69
2017/11/23,84700,-2100,-2.42,4184,20.24,-,-,32990,2.57,600,0.71
2017/11/24,85100,400,+0.47,4184,20.34,-,-,32990,2.58,600,0.71
2017/11/27,83100,-2000,-2.35,4184,19.86,-,-,32990,2.52,600,0.72
2017/11/28,82600,-500,-0.60,4184,19.74,-,-,32990,2.50,600,0.73
2017/11/29,82400,-200,-0.24,4184,19.69,-,-,32990,2.50,600,0.73
2017/11/30,76800,-5600,-6.80,4184,18.36,-,-,32990,2.33,600,0.78
2017/12/01,77400,600,+0.78,4184,18.50,-,-,32990,2.35,600,0.78
2017/12/04,79100,1700,+2.20,4184,18.91,-,-,32990,2.40,600,0.76
2017/12/05,77900,-1200,-1.52,4184,18.62,-,-,32990,2.36,600,0.77
2017/12/06,77500,-400,-0.51,4184,18.52,-,-,32990,2.35,600,0.77
2017/12/07,76000,-1500,-1.94,4184,18.16,-,-,32990,2.30,600,0.79
2017/12/08,78700,2700,+3.55,4184,18.81,-,-,32990,2.39,600,0.76
2017/12/11,78700,0,0.00,4184,18.81,-,-,32990,2.39,600,0.76
2017/12/12,77800,-900,-1.14,4184,18.59,-,-,32990,2.36,600,0.77
2017/12/13,76800,-1000,-1.29,4184,18.36,-,-,32990,2.33,600,0.78
2017/12/14,76000,-800,-1.04,4184,18.16,-,-,32990,2.30,600,0.79
2017/12/15,75700,-300,-0.39,4184,18.09,-,-,32990,2.29,600,0.79
2017/12/18,77200,1500,+1.98,4184,18.45,-,-,32990,2.34,600,0.78
2017/12/19,80200,3000,+3.89,4184,19.17,-,-,32990,2.43,600,0.75
2017/12/20,80100,-100,-0.12,4184,19.14,-,-,32990,2.43,600,0.75
2017/12/21,77000,-3100,-3.87,4184,18.40,-,-,32990,2.33,600,0.78
2017/12/22,76700,-300,-0.39,4184,18.33,-,-,32990,2.32,600,0.78
2017/12/26,74000,-2700,-3.52,4184,17.69,-,-,32990,2.24,600,0.81
2017/12/27,75100,1100,+1.49,4184,17.95,-,-,32990,2.28,600,0.80
2017/12/28,76500,1400,+1.86,4184,18.28,-,-,32990,2.32,600,0.78
2018/01/02,76600,100,+0.13,4184,18.31,-,-,32990,2.32,600,0.78
2018/01/03,77700,1100,+1.44,4184,18.57,-,-,32990,2.36,600,0.77
2018/01/04,77100,-600,-0.77,4184,18.43,-,-,32990,2.34,600,0.78
2018/01/05,79300,2200,+2.85,4184,18.95,-,-,32990,2.40,600,0.76
2018/01/08,78200,-1100,-1.39,4184,18.69,-,-,32990,2.37,600,0.77
2018/01/09,76900,-1300,-1.66,4184,18.38,-,-,32990,2.33,600,0.78
2018/01/10,72900,-4000,-5.20,4184,17.42,-,-,32990,2.21,600,0.82
2018/01/11,72600,-300,-0.41,4184,17.35,-,-,32990,2.20,600,0.83
2018/01/12,74400,1800,+2.48,4184,17.78,-,-,32990,2.26,600,0.81
2018/01/15,72700,-1700,-2.28,4184,17.38,-,-,32990,2.20,600,0.83
2018/01/16,74400,1700,+2.34,4184,17.78,-,-,32990,2.26,600,0.81
2018/01/17,74100,-300,-0.40,4184,17.71,-,-,32990,2.25,600,0.81
2018/01/18,75200,1100,+1.48,4184,17.97,-,-,32990,2.28,600,0.80
2018/01/19,73300,-1900,-2.53,4184,17.52,-,-,32990,2.22,600,0.82
2018/01/22,71100,-2200,-3.00,4184,16.99,-,-,32990,2.16,600,0.84
2018/01/23,71300,200,+0.28,4184,17.04,-,-,32990,2.16,600,0.84
2018/01/24,72400,1100,+1.54,4184,17.30,-,-,32990,2.19,600,0.83
2018/01/25,75800,3400,+4.70,4184,18.12,-,-,32990,2.30,600,0.79
2018/01/26,75500,-300,-0.40,4184,18.04,-,-,32990,2.29,600,0.79
2018/01/29,75300,-200,-0.26,4184,18.00,-,-,32990,2.28,600,0.80
2018/01/30,73100,-2200,-2.92,4184,17.47,-,-,32990,2.22,600,0.82
2018/01/31,73500,400,+0.55,4184,17.57,-,-,32990,2.23,600,0.82
2018/02/01,74400,900,+1.22,4184,17.78,-,-,32990,2.26,600,0.81
2018/02/02,72200,-2200,-2.96,4184,17.26,-,-,32990,2.19,600,0.83
